#Protein type, x, y, z, NP 
2A73-P2:137.5-197.5,8.175137178303618,0.7738360165368469,-14.332752157283991,1.0
1AO6-P1:147.5-97.5,-6.390406804587769,-13.95201339075281,-3.671784973537439,3.0
1HZH-P5:112.5-112.5,10.656602404962095,6.908209487502983,-10.841782368675513,5.0
2A73-P2:157.5-37.5,12.165996371808333,-0.494211763681206,-6.311459169565799,0.0
2A73-P2:127.5-127.5,-16.146036234329852,2.2659320895320767,-5.89937835145099,1.0
1HZH-P5:142.5-327.5,-12.08971845021488,-9.697884652876242,-2.72250139408648,7.0
2A73-P2:162.5-172.5,0.01944607877356099,15.043890563089615,2.4486535038021144,9.0
3K2S-P4:97.5-32.5,-15.982296466469343,3.5139894749241987,3.843803918690067,8.0
2A73-P2:107.5-52.5,16.09144901137207,1.4472129728321896,-1.9280563029170172,4.0
2A73-P2:22.5-32.5,13.340408383889686,-1.5678199388038205,8.788460950053546,6.0
2A73-P2:122.5-242.5,-13.976825199677121,-8.791945925947928,-2.971867564106035,3.0
3K2S-P4:57.5-212.5,5.721651750623014,-0.10582658906773389,-16.397183918738026,3.0
3K2S-P4:77.5-327.5,-12.703168421948853,-11.912834558135843,-1.4340294718641686,9.0
2A73-P2:92.5-277.5,13.15501581303202,9.032126486988133,-8.094465084652485,7.0
2A73-P2:47.5-137.5,-13.083960577236281,9.654238110004,-1.4780844561605144,2.0
2A73-P2:122.5-137.5,17.715106594704693,3.3111575524565335,-2.989526069458949,3.0
1AO6-P1:127.5-102.5,1.127127416168038,-14.623811326195382,-5.940247162700422,7.0
3K2S-P4:87.5-162.5,-9.008375126977977,13.284218500540801,-3.9085785043711585,8.0
1AO6-P1:102.5-102.5,-15.557652804830933,0.1917958435639264,2.6489062129521628,7.0
3K2S-P4:92.5-277.5,-7.028325994379264,8.80098684029013,-8.212848164527994,9.0
2A73-P2:17.5-217.5,3.5575123594123164,-3.6916874461544236,14.308443444977405,9.0
1AO6-P1:132.5-322.5,-15.765781612490995,-2.8312997533940596,0.8762531889030031,6.0
1HZH-P5:107.5-177.5,14.360473128878198,6.7305021311376425,2.333683048914903,0.0
2A73-P2:42.5-297.5,7.702130697992301,5.722307761593646,11.10274121993663,9.0
3K2S-P4:92.5-282.5,-12.472795108075392,3.4045159808175582,5.468832896531445,8.0
1HZH-P5:27.5-202.5,-17.122688848333134,-4.498014719534108,5.380418142989814,3.0
3K2S-P4:47.5-7.5,-19.371078078926935,6.9955165681120794,3.484819021764212,2.0
2A73-P2:12.5-217.5,7.910027217957265,-10.722557389948149,-7.070270912392232,1.0
3K2S-P4:72.5-102.5,0.4253695870717738,-14.799361900268682,-0.5443205051983777,6.0
3K2S-P4:117.5-257.5,-1.7685566774187644,11.751575800817175,-10.530011358796763,8.0
2A73-P2:42.5-162.5,-0.4992032221228054,-11.426966778982068,-13.065015711053613,0.0
3K2S-P4:72.5-62.5,2.2683190910634066,-13.221384365964974,-8.56602517277956,9.0
3K2S-P4:67.5-297.5,-9.35326933652716,-11.698711635611936,3.7660187615822696,2.0
1AO6-P1:147.5-332.5,-6.777798715339236,10.877758925323567,10.07588919867693,8.0
2A73-P2:7.5-127.5,-4.2596807340442995,12.880497803185378,7.579252432123596,8.0
1HZH-P5:117.5-147.5,1.913745050626052,4.53684699424815,13.779627570387696,1.0
3K2S-P4:67.5-237.5,11.251891547955019,7.497135039949754,6.289167386124393,1.0
1AO6-P1:152.5-92.5,-1.5283238532111199,-14.867228363874434,5.311694342354497,1.0
1AO6-P1:37.5-62.5,13.394569652040861,-4.066444834291926,-8.45344921841019,5.0
3K2S-P4:77.5-37.5,-9.993799470889163,3.524224057713585,-13.303059134437682,2.0
1HZH-P5:17.5-102.5,2.180215220759969,10.383910655672059,10.479675101449448,0.0
1HZH-P5:107.5-307.5,5.1615747153746305,3.582570443343412,-14.304285187069736,0.0
1HZH-P5:62.5-277.5,-1.6887598041647323,3.2124061039872553,20.011115584747866,5.0
1HZH-P5:12.5-152.5,-9.367108869040873,-1.4204416425969846,-12.198434258653387,4.0
3K2S-P4:42.5-127.5,-8.329702034058808,-7.407587827805441,12.673360187708269,5.0
1HZH-P5:42.5-37.5,-8.144565629618596,8.670810246651849,8.94690258543245,7.0
1HZH-P5:92.5-222.5,-9.602449365199872,-9.334579983168378,16.564884738488104,7.0
2A73-P2:2.5-152.5,14.045479246513123,1.7846299320423276,-4.7128483493613285,2.0
3K2S-P4:62.5-72.5,5.1133584491422965,12.430632739880943,9.452349081835418,7.0
3K2S-P4:87.5-277.5,-11.998878060925607,-6.860852878375539,1.0819312874212441,8.0
1AO6-P1:27.5-297.5,-13.889897992967848,9.665671617787181,1.075545923387772,9.0
2A73-P2:112.5-197.5,4.796991729275018,16.68871360681081,-0.6425293390310559,3.0
3K2S-P4:132.5-72.5,13.102197508357637,3.457224071048851,-6.044935739264717,9.0
2A73-P2:27.5-292.5,10.112247494223004,9.58734878891608,1.980518627423694,9.0
