#PPGAFF_PF3
#Upscaled from ../surface/PPGAFF/PF3.dat to radius: 69.18549113695998 bead probs: 1.0
#surf-centre-dist[nm],U[kJ/mol]
0.1780000000000006,7.744048239824552
0.1800000000000006,7.7030926085718265
0.1820000000000006,7.662059702131745
0.1840000000000006,7.620960120390043
0.1860000000000006,7.579784217938866
0.1880000000000006,7.538542245406137
0.1900000000000006,7.497256949674618
0.19200000000000061,7.455904721142142
0.19400000000000062,7.4144886443492
0.19600000000000062,7.373050529940496
0.19800000000000062,7.3315724149176145
0.20000000000000062,7.290077963402928
0.20200000000000062,7.2485607036344915
0.20400000000000063,7.207039389471792
0.20600000000000063,7.165523349852192
0.20800000000000063,7.1240157343984185
0.21000000000000063,7.082541083888084
0.21200000000000063,7.041108256147018
0.21400000000000063,6.99972768402695
0.21600000000000064,6.958417464579246
0.21800000000000064,6.917199892690126
0.22000000000000064,6.876079269617693
0.22200000000000064,6.8350635413428895
0.22400000000000064,6.79418968636502
0.22600000000000064,6.753459943222366
0.22800000000000065,6.712889961173611
0.23000000000000065,6.672492918432366
0.23200000000000065,6.632277420589458
0.23400000000000065,6.592262728425153
0.23600000000000065,6.5524546580681555
0.23800000000000066,6.512865546207277
0.24000000000000066,6.47351701286625
0.24200000000000066,6.4344258812483615
0.24400000000000066,6.395597901253038
0.24600000000000066,6.357028147242225
0.24800000000000066,6.3187307474003624
0.25000000000000067,6.2807197226241875
0.25200000000000067,6.242999615063127
0.25400000000000067,6.205581307508559
0.25600000000000067,6.168461049585314
0.2580000000000007,6.131650246623087
0.2600000000000007,6.095148320614189
0.2620000000000007,6.058963549387604
0.2640000000000007,6.023095219677411
0.2660000000000007,5.987541181639654
0.2680000000000007,5.952306304559247
0.2700000000000007,5.917390055152091
0.2720000000000007,5.882792827140498
0.2740000000000007,5.8485153585955665
0.2760000000000007,5.814547497889553
0.2780000000000007,5.780887110136744
0.2800000000000007,5.747530953781698
0.2820000000000007,5.7144819357965
0.2840000000000007,5.681730686337937
0.2860000000000007,5.649270546247925
0.2880000000000007,5.617097891127039
0.2900000000000007,5.585212777351719
0.2920000000000007,5.553612026977804
0.2940000000000007,5.522287798511452
0.2960000000000007,5.49123773950009
0.2980000000000007,5.460459699292682
0.3000000000000007,5.429942263000584
0.3020000000000007,5.399675919366436
0.3040000000000007,5.369654608873845
0.3060000000000007,5.3398830915093125
0.3080000000000007,5.310354063882341
0.3100000000000007,5.281064729583987
0.3120000000000007,5.252005047105227
0.3140000000000007,5.22316750873982
0.3160000000000007,5.194544102434131
0.3180000000000007,5.166135036474215
0.32000000000000073,5.137938501584963
0.32200000000000073,5.109946174976541
0.32400000000000073,5.082145126981858
0.32600000000000073,5.054536072684082
0.32800000000000074,5.027109853566123
0.33000000000000074,4.999857858693948
0.33200000000000074,4.972774077247524
0.33400000000000074,4.945856601315276
0.33600000000000074,4.919103174173753
0.33800000000000074,4.892512094860761
0.34000000000000075,4.8660785032718294
0.34200000000000075,4.83979931066725
0.34400000000000075,4.813681547517536
0.34600000000000075,4.787722733892806
0.34800000000000075,4.761926115477541
0.35000000000000075,4.736286347365553
0.35200000000000076,4.710799557650351
0.35400000000000076,4.685459034260941
0.35600000000000076,4.660264364910116
0.35800000000000076,4.635220923987738
0.36000000000000076,4.610331578325543
0.36200000000000077,4.585585082125275
0.36400000000000077,4.560976232661768
0.36600000000000077,4.536497418899064
0.36800000000000077,4.512146033951443
0.3700000000000008,4.4879280891832956
0.3720000000000008,4.463845415374794
0.3740000000000008,4.439891989404833
0.3760000000000008,4.416068884262328
0.3780000000000008,4.392371478495979
0.3800000000000008,4.3687979166697835
0.3820000000000008,4.345348587683985
0.3840000000000008,4.322018568363106
0.3860000000000008,4.298806750714318
0.3880000000000008,4.275708699171899
0.3900000000000008,4.2527285230279155
0.3920000000000008,4.229865282703057
0.3940000000000008,4.20711201782682
0.3960000000000008,4.1844643844914
0.3980000000000008,4.161917694099744
0.4000000000000008,4.139467596202968
0.4020000000000008,4.117119686117563
0.4040000000000008,4.094875489673953
0.4060000000000008,4.072730823299966
0.4080000000000008,4.050675588264865
0.4100000000000008,4.02871038918875
0.4120000000000008,4.006831865884587
0.4140000000000008,3.9850384892200403
0.4160000000000008,3.9633223540602085
0.4180000000000008,3.941682060180156
0.4200000000000008,3.92011487541717
0.4220000000000008,3.8986175726111116
0.4240000000000008,3.8771981942028373
0.4260000000000008,3.8558534555102817
0.4280000000000008,3.834581544547613
0.4300000000000008,3.8133781671832536
0.43200000000000083,3.792250380768344
0.43400000000000083,3.7711954449103033
0.43600000000000083,3.750206096617139
0.43800000000000083,3.7292902904201397
0.44000000000000083,3.7084521533070274
0.44200000000000084,3.6876886210186206
0.44400000000000084,3.6669928415813966
0.44600000000000084,3.6463581588577507
0.44800000000000084,3.6257983287925923
0.45000000000000084,3.6053053724774293
0.45200000000000085,3.5848833555364075
0.45400000000000085,3.564542698545075
0.45600000000000085,3.544289666016417
0.45800000000000085,3.5241168293123035
0.46000000000000085,3.5040237106341667
0.46200000000000085,3.48400363977083
0.46400000000000086,3.464057862403681
0.46600000000000086,3.444190032462367
0.46800000000000086,3.4244037993013388
0.47000000000000086,3.4046973929111655
0.47200000000000086,3.3850739405747237
0.47400000000000087,3.365533282687892
0.47600000000000087,3.3460757418226317
0.47800000000000087,3.3267041411593468
0.48000000000000087,3.3074219368435718
0.48200000000000087,3.288219819928476
0.4840000000000009,3.269098461469207
0.4860000000000009,3.2500675572875593
0.4880000000000009,3.2311225296350874
0.4900000000000009,3.21226661087894
0.4920000000000009,3.1934997847196653
0.4940000000000009,3.174821164565987
0.4960000000000009,3.1562218444968493
0.4980000000000009,3.137709192878762
0.5000000000000009,3.119276945772335
0.5020000000000009,3.1009302321275
0.5040000000000009,3.082661756361998
0.5060000000000009,3.064475139280246
0.5080000000000009,3.0463663219493764
0.5100000000000009,3.0283367528085763
0.5120000000000009,3.010388893429036
0.5140000000000009,2.9925160240251314
0.5160000000000009,2.9747152282650093
0.5180000000000009,2.956984762122971
0.5200000000000009,2.9393247594465057
0.5220000000000009,2.921731303805884
0.5240000000000009,2.9042050642051858
0.5260000000000009,2.8867439752843906
0.5280000000000009,2.8693471810017193
0.5300000000000009,2.8520160996446613
0.5320000000000009,2.834750370572035
0.5340000000000009,2.8175523024934646
0.5360000000000009,2.8004166646169386
0.5380000000000009,2.7833445705349864
0.5400000000000009,2.7663381114534
0.5420000000000009,2.749394855250978
0.5440000000000009,2.7325177628165123
0.5460000000000009,2.7157069414163395
0.5480000000000009,2.6989605981287452
0.5500000000000009,2.6822781608075035
0.5520000000000009,2.665657892258644
0.5540000000000009,2.649099749458334
0.5560000000000009,2.632605439731114
0.5580000000000009,2.616177234063097
0.5600000000000009,2.5998123896986023
0.5620000000000009,2.58351337209788
0.564000000000001,2.5672811350734155
0.566000000000001,2.5511161440655363
0.568000000000001,2.535022227884849
0.570000000000001,2.518992022441952
0.572000000000001,2.5030255363582654
0.574000000000001,2.4871240595907675
0.576000000000001,2.4712907408267197
0.578000000000001,2.455522385703851
0.580000000000001,2.4398182343459034
0.582000000000001,2.424179670502436
0.584000000000001,2.408610513608776
0.586000000000001,2.393113942752526
0.588000000000001,2.3776879078476783
0.590000000000001,2.3623321262010215
0.592000000000001,2.3470421465366114
0.594000000000001,2.3318153890383813
0.596000000000001,2.3166507674926864
0.598000000000001,2.301546517479742
0.600000000000001,2.286503125124354
0.602000000000001,2.2715202558591447
0.604000000000001,2.2566042338726717
0.606000000000001,2.241750082543429
0.608000000000001,2.226957097099024
0.610000000000001,2.212223400777266
0.612000000000001,2.197554887070753
0.614000000000001,2.1829475145217137
0.616000000000001,2.168400187406835
0.618000000000001,2.1539132095170808
0.620000000000001,2.139488392392939
0.622000000000001,2.1251305287176385
0.624000000000001,2.1108393809043298
0.626000000000001,2.096613743865225
0.628000000000001,2.082450791427676
0.630000000000001,2.0683489296130384
0.632000000000001,2.0543079124093646
0.634000000000001,2.040325933536969
0.636000000000001,2.026407392958164
0.638000000000001,2.012557451007359
0.640000000000001,1.9987756470897478
0.642000000000001,1.9850541752040858
0.644000000000001,1.9713930685678207
0.646000000000001,1.9577921797326956
0.648000000000001,1.944250162252207
0.650000000000001,1.9307720959407346
0.652000000000001,1.9173576907351515
0.654000000000001,1.9040014581288094
0.656000000000001,1.890702883170063
0.658000000000001,1.877464040936957
0.660000000000001,1.8642868764141778
0.662000000000001,1.851165128177374
0.664000000000001,1.8380990646361752
0.666000000000001,1.8250888516988102
0.668000000000001,1.8121385412650646
0.670000000000001,1.7992493438725892
0.672000000000001,1.7864133981747314
0.674000000000001,1.773630595364537
0.676000000000001,1.7609024304545084
0.678000000000001,1.7482293765515085
0.680000000000001,1.7356066462161028
0.682000000000001,1.7230330398467668
0.684000000000001,1.7105149788703207
0.686000000000001,1.6980506410455751
0.688000000000001,1.6856393587594933
0.6900000000000011,1.6732826142728012
0.6920000000000011,1.6609796510072405
0.6940000000000011,1.6487254931594593
0.6960000000000011,1.6365269369786413
0.6980000000000011,1.6243856155222447
0.7000000000000011,1.6122985982539655
0.7020000000000011,1.6002668242649725
0.7040000000000011,1.588288383642257
0.7060000000000011,1.5763658368843165
0.7080000000000011,1.5644985496152972
0.7100000000000011,1.5526896342167187
0.7120000000000011,1.5409366609079438
0.7140000000000011,1.5292381007671392
0.7160000000000011,1.5175960132883628
0.7180000000000011,1.50601675649411
0.7200000000000011,1.4945002993056964
0.7220000000000011,1.483046398649388
0.7240000000000011,1.4716524021804094
0.7260000000000011,1.4603240173403322
0.7280000000000011,1.4490631061992094
0.7300000000000011,1.4378662540559815
0.7320000000000011,1.4267404706709887
0.7340000000000011,1.415694530255363
0.7360000000000011,1.40472869500675
0.7380000000000011,1.3938323877139644
0.7400000000000011,1.38300270641029
0.7420000000000011,1.3722413408661613
0.7440000000000011,1.361553435259583
0.7460000000000011,1.3509366800975862
0.7480000000000011,1.3403906796092933
0.7500000000000011,1.3299110190659482
0.7520000000000011,1.3195038172314382
0.7540000000000011,1.3091613779864906
0.7560000000000011,1.298882411327546
0.7580000000000011,1.2886698645200756
0.7600000000000011,1.2785237405682925
0.7620000000000011,1.268438358429866
0.7640000000000011,1.2584185276133415
0.7660000000000011,1.2484693078936298
0.7680000000000011,1.238584887183022
0.7700000000000011,1.228761897307672
0.7720000000000011,1.2189987236532678
0.7740000000000011,1.2092948668598682
0.7760000000000011,1.1996529386735824
0.7780000000000011,1.1900700043766737
0.7800000000000011,1.1805460188669243
0.7820000000000011,1.171080480292462
0.7840000000000011,1.161675609912116
0.7860000000000011,1.152331952690673
0.7880000000000011,1.1430514231059499
0.7900000000000011,1.1338363046630657
0.7920000000000011,1.1246856175112347
0.7940000000000011,1.1155951452326225
0.7960000000000012,1.106563072452949
0.7980000000000012,1.097595251399689
0.8000000000000012,1.0886975866843025
0.8020000000000012,1.079868198401288
0.8040000000000012,1.0711061004490692
0.8060000000000012,1.0624102374519422
0.8080000000000012,1.0537760460172219
0.8100000000000012,1.0452062885898148
0.8120000000000012,1.0367036252545982
0.8140000000000012,1.0282672865821065
0.8160000000000012,1.0198890667102454
0.8180000000000012,1.0115713144042664
0.8200000000000012,1.0033147921869658
0.8220000000000012,0.9951113609292815
0.8240000000000012,0.9869579937001843
0.8260000000000012,0.9788544230978299
0.8280000000000012,0.970795972752411
0.8300000000000012,0.962788765446335
0.8320000000000012,0.9548318652789509
0.8340000000000012,0.9469218922890605
0.8360000000000012,0.939059794669003
0.8380000000000012,0.9312504897171507
0.8400000000000012,0.9234991574700293
0.8420000000000012,0.9158105091012052
0.8440000000000012,0.9081761521816363
0.8460000000000012,0.9005957767629809
0.8480000000000012,0.8930653512824797
0.8500000000000012,0.8855915114297807
0.8520000000000012,0.878181706812614
0.8540000000000012,0.8708365838228505
0.8560000000000012,0.8635475662899452
0.8580000000000012,0.8563127020243402
0.8600000000000012,0.8491272072351304
0.8620000000000012,0.8419941467105627
0.8640000000000012,0.8349218714725225
0.8660000000000012,0.827907807383804
0.8680000000000012,0.8209508538440126
0.8700000000000012,0.8140504564048785
0.8720000000000012,0.8072062823700709
0.8740000000000012,0.8004140736393093
0.8760000000000012,0.793681028597893
0.8780000000000012,0.7869987643026597
0.8800000000000012,0.7803677541258128
0.8820000000000012,0.7737884878956917
0.8840000000000012,0.7672643617278446
0.8860000000000012,0.7607978396830201
0.8880000000000012,0.7543801317350353
0.8900000000000012,0.7480109140113097
0.8920000000000012,0.7416882835039428
0.8940000000000012,0.7354155113164554
0.8960000000000012,0.7291946866983063
0.8980000000000012,0.7230304117658468
0.9000000000000012,0.7169187428968122
0.9020000000000012,0.7108576147099249
0.9040000000000012,0.7048412898502784
0.9060000000000012,0.6988714261168714
0.9080000000000013,0.6929441515729716
0.9100000000000013,0.6870522389414886
0.9120000000000013,0.6811985902215802
0.9140000000000013,0.6753781383374511
0.9160000000000013,0.6695983731527827
0.9180000000000013,0.6638554636998533
0.9200000000000013,0.6581547674379336
0.9220000000000013,0.6524905096185334
0.9240000000000013,0.6468662719905697
0.9260000000000013,0.6412857340674286
0.9280000000000013,0.6357428944142289
0.9300000000000013,0.6302393118890768
0.9320000000000013,0.6247815774483506
0.9340000000000013,0.61937475925104
0.9360000000000013,0.614012826849329
0.9380000000000013,0.6086881533876303
0.9400000000000013,0.6034009544585247
0.9420000000000013,0.5981577487326097
0.9440000000000013,0.5929552304010212
0.9460000000000013,0.5878004572447234
0.9480000000000013,0.5827059717868689
0.9500000000000013,0.5776641932260256
0.9520000000000013,0.5726729596983315
0.9540000000000013,0.5677283866984189
0.9560000000000013,0.562825629404784
0.9580000000000013,0.5579681347300879
0.9600000000000013,0.553160907719262
0.9620000000000013,0.5484032121276857
0.9640000000000013,0.5436945831375688
0.9660000000000013,0.5390387104823259
0.9680000000000013,0.534431795430353
0.9700000000000013,0.5298774600790702
0.9720000000000013,0.5253732106046767
0.9740000000000013,0.520918128960808
0.9760000000000013,0.5165051920299675
0.9780000000000013,0.5121371284745444
0.9800000000000013,0.5078163883169736
0.9820000000000013,0.5035426013757974
0.9840000000000013,0.49931850595042454
0.9860000000000013,0.49513709456149424
0.9880000000000013,0.4909961522408419
0.9900000000000013,0.48689121765291354
0.9920000000000013,0.4828213568716926
0.9940000000000013,0.47878763510047984
0.9960000000000013,0.4747868896967856
0.9980000000000013,0.4708190678637797
1.0000000000000013,0.4668817517025502
1.0020000000000013,0.46297520557338456
1.0040000000000013,0.4590959817291469
1.0060000000000013,0.45524927274631644
1.0080000000000013,0.45142417296582515
1.0100000000000013,0.44761958222646725
1.0120000000000013,0.4438352024226261
1.0140000000000013,0.440067871999703
1.0160000000000013,0.4363170635141218
1.0180000000000013,0.4325835406008447
1.0200000000000014,0.42886778125011493
1.0220000000000014,0.4251706750426057
1.0240000000000014,0.4214929390203828
1.0260000000000014,0.41783763169724725
1.0280000000000014,0.4142041365857978
1.0300000000000014,0.41059478747542577
1.0320000000000014,0.4070081668700151
1.0340000000000014,0.4034455015003185
1.0360000000000014,0.3999109768191605
1.0380000000000014,0.39640332694956915
1.0400000000000014,0.39292191903885115
1.0420000000000014,0.3894656133629493
1.0440000000000014,0.3860338343842606
1.0460000000000014,0.38262573589603666
1.0480000000000014,0.3792416940697185
1.0500000000000014,0.37588505873406014
1.0520000000000014,0.37255335611009355
1.0540000000000014,0.36924633945176427
1.0560000000000014,0.3659673409086885
1.0580000000000014,0.3627198423554113
1.0600000000000014,0.3595045979237187
1.0620000000000014,0.3563154936364938
1.0640000000000014,0.35315091698852435
1.0660000000000014,0.3500102703512573
1.0680000000000014,0.3468939870304488
1.0700000000000014,0.343800853328232
1.0720000000000014,0.34072969385225654
1.0740000000000014,0.3376779537893145
1.0760000000000014,0.3346501496203922
1.0780000000000014,0.331646432606161
1.0800000000000014,0.328668553963816
1.0820000000000014,0.32571218126995377
1.0840000000000014,0.3227754024680913
1.0860000000000014,0.3198580447248127
1.0880000000000014,0.3169545930018118
1.0900000000000014,0.31406362139258925
1.0920000000000014,0.3111835415154541
1.0940000000000014,0.30831433087775434
1.0960000000000014,0.30545796667526537
1.0980000000000014,0.3026155454560738
1.1000000000000014,0.2997805122405803
1.1020000000000014,0.2969542118588606
1.1040000000000014,0.29413835483255507
1.1060000000000014,0.29133139097228217
1.1080000000000014,0.28853469502414564
1.1100000000000014,0.28574626711331685
1.1120000000000014,0.2829665426225525
1.1140000000000014,0.2801987318921439
1.1160000000000014,0.27744523868117216
1.1180000000000014,0.2747032740867403
1.1200000000000014,0.2719720570529198
1.1220000000000014,0.2692511443362392
1.1240000000000014,0.26653942110642
1.1260000000000014,0.2638342255421463
1.1280000000000014,0.26113770278612225
1.1300000000000014,0.25845351430282315
1.1320000000000014,0.25578449091768385
1.1340000000000015,0.2531262781201563
1.1360000000000015,0.25047528580712775
1.1380000000000015,0.24783184019436869
1.1400000000000015,0.24519444027589904
1.1420000000000015,0.2425670980667703
1.1440000000000015,0.2399477200769821
1.1460000000000015,0.2373348338912262
1.1480000000000015,0.23472948856535017
1.1500000000000015,0.23213217644101844
1.1520000000000015,0.22954456288131111
1.1540000000000015,0.22696451945334953
1.1560000000000015,0.224391467344823
1.1580000000000015,0.22182613334851461
1.1600000000000015,0.2192707242011373
1.1620000000000015,0.21672729168311106
1.1640000000000015,0.2141949217579724
1.1660000000000015,0.21167501265888405
1.1680000000000015,0.20916814806759118
1.1700000000000015,0.20667722576633887
1.1720000000000015,0.2041977855526763
1.1740000000000015,0.20173030081860657
1.1760000000000015,0.1992763301288487
1.1780000000000015,0.1968404163408039
1.1800000000000015,0.19441825083387498
1.1820000000000015,0.1920128236009136
1.1840000000000015,0.18962443828572903
1.1860000000000015,0.18725028419385387
1.1880000000000015,0.18488921902948754
1.1900000000000015,0.1825468244156295
1.1920000000000015,0.1802238922986297
1.1940000000000015,0.17791701622825762
1.1960000000000015,0.17562410021115024
1.1980000000000015,0.17334491143492411
1.2000000000000015,0.17107927361001526
1.2020000000000015,0.1688283180109306
1.2040000000000015,0.16658939562323646
1.2060000000000015,0.16436132119971666
1.2080000000000015,0.1621430792660327
1.2100000000000015,0.15993833979498895
1.2120000000000015,0.15775070095862104
1.2140000000000015,0.15557751179432863
1.2160000000000015,0.15341765862819054
1.2180000000000015,0.1512732880346187
1.2200000000000015,0.149146877289048
1.2220000000000015,0.14703644697564663
1.2240000000000015,0.14494241936669236
1.2260000000000015,0.1428710255112059
1.2280000000000015,0.14082940043435296
1.2300000000000015,0.138807522340534
1.2320000000000015,0.13680002240668326
1.2340000000000015,0.13480419231788165
1.2360000000000015,0.13282399524866695
1.2380000000000015,0.13086186456436077
1.2400000000000015,0.12891481440043995
1.2420000000000015,0.1269815454457634
1.2440000000000015,0.125062717794993
1.2460000000000016,0.12315531736041041
1.2480000000000016,0.12125667359314644
1.2500000000000016,0.11936785135317812
1.2520000000000016,0.11748994808700051
1.2540000000000016,0.11562181996521546
1.2560000000000016,0.11376206026045696
1.2580000000000016,0.11191562912007161
1.2600000000000016,0.11008146850449577
1.2620000000000016,0.10825713196107482
1.2640000000000016,0.10644035048994849
1.2660000000000016,0.10462857122763464
1.2680000000000016,0.1028264774432442
1.2700000000000016,0.10103000470263235
1.2720000000000016,0.0992381242282754
1.2740000000000016,0.09745429521240792
1.2760000000000016,0.09567916289174373
1.2780000000000016,0.0939142503952174
1.2800000000000016,0.09215946493704989
1.2820000000000016,0.09041783447039164
1.2840000000000016,0.08869258960552263
1.2860000000000016,0.08697978397681314
1.2880000000000016,0.08527622762303837
1.2900000000000016,0.08358268065007103
1.2920000000000016,0.08190678219513385
1.2940000000000016,0.08024668497277555
1.2960000000000016,0.0786019851598684
1.2980000000000016,0.07697177629292919
1.3000000000000016,0.07535399942874557
1.3020000000000016,0.07374372990795189
1.3040000000000016,0.07214449521943844
1.3060000000000016,0.07055964927198118
1.3080000000000016,0.06898658484591558
1.3100000000000016,0.067420271201051
1.3120000000000016,0.06586817994403156
1.3140000000000016,0.06432969986013924
1.3160000000000016,0.0628007787733341
1.3180000000000016,0.0612781198894059
1.3200000000000016,0.05976479114305637
1.3220000000000016,0.058260257923943355
1.3240000000000016,0.056769966403955735
1.3260000000000016,0.05528900175289535
1.3280000000000016,0.053816521819262754
1.3300000000000016,0.05235639309604397
1.3320000000000016,0.05091343885098089
1.3340000000000016,0.04949251468520751
1.3360000000000016,0.04809391484511721
1.3380000000000016,0.046715103743253036
1.3400000000000016,0.04535312557325227
1.3420000000000016,0.044008463866851824
1.3440000000000016,0.04268768105837815
1.3460000000000016,0.041400184866349554
1.3480000000000016,0.040140093541358786
1.3500000000000016,0.03890554732654848
1.3520000000000016,0.03769333678194954
1.3540000000000016,0.036502466817454615
1.3560000000000016,0.03533677413474865
1.3580000000000017,0.0342010590183695
1.3600000000000017,0.03308946258045991
1.3620000000000017,0.032002413982051545
1.3640000000000017,0.030936779233163923
1.3660000000000017,0.029892921356742132
1.3680000000000017,0.028873854843561572
1.3700000000000017,0.02787938066732914
1.3720000000000017,0.026906248618391006
1.3740000000000017,0.025955498141299688
1.3760000000000017,0.025028247974810104
1.3780000000000017,0.024127623118699464
1.3800000000000017,0.023249027255719017
1.3820000000000017,0.022389868543117662
1.3840000000000017,0.021550809894877804
1.3860000000000017,0.02072849756216072
1.3880000000000017,0.019929950205118667
1.3900000000000017,0.019159746382161082
1.3920000000000017,0.018417039831289214
1.3940000000000017,0.017695842351382475
1.3960000000000017,0.016995487654049447
1.3980000000000017,0.016312790264553557
1.4000000000000017,0.01564974643263422
1.4020000000000017,0.014999870742724356
1.4040000000000017,0.014361721059434281
1.4060000000000017,0.013737766464553273
1.4080000000000017,0.013122437154179881
1.4100000000000017,0.012523162404265327
1.4120000000000017,0.01193620597847728
1.4140000000000017,0.011361890903979972
1.4160000000000017,0.010795060107607404
1.4180000000000017,0.010244411325373461
1.4200000000000017,0.00970909056171657
1.4220000000000017,0.009181103199498598
1.4240000000000017,0.008667316013569494
1.4260000000000017,0.008172122324295787
1.4280000000000017,0.007694958675700168
1.4300000000000017,0.007231393258419306
1.4320000000000017,0.006773425253434304
1.4340000000000017,0.006330358281216349
1.4360000000000017,0.00589523743781329
1.4380000000000017,0.005470223877316834
1.4400000000000017,0.00506159710683479
1.4420000000000017,0.0046760010293978435
1.4440000000000017,0.004305250396563159
1.4460000000000017,0.003952869102004503
1.4480000000000017,0.0036138509268090297
1.4500000000000017,0.0032889268513754087
1.4520000000000017,0.0029794482169700188
1.4540000000000017,0.0026903424233234935
1.4560000000000017,0.002418408643512213
1.4580000000000017,0.0021665222595467727
1.4600000000000017,0.0019349228738174157
1.4620000000000017,0.0017161921134785868
1.4640000000000017,0.0015142484688100313
1.4660000000000017,0.0013310065303945202
1.4680000000000017,0.0011584323418705317
1.4700000000000017,0.0009932255975449262
1.4720000000000018,0.0008419182903464959
1.4740000000000018,0.0007065529203352881
1.4760000000000018,0.0005862178599201954
1.4780000000000018,0.00048540462523788576
1.4800000000000018,0.0003965264556695398
1.4820000000000018,0.0003130410423239237
1.4840000000000018,0.00024059009425416656
1.4860000000000018,0.00017597032417330304
1.4880000000000018,0.00012365897932030523
1.4900000000000018,7.866555438416552e-05
1.4920000000000018,4.547458336899862e-05
1.4940000000000018,2.0541683753247315e-05
1.4960000000000018,4.493351596296735e-06
1.4980000000000018,0.0
1.5000000000000018,0.0
1.5020000000000016,0.0
1.5040000000000018,0.0
1.506000000000002,0.0
1.5080000000000018,0.0
