#Protein type, x, y, z, NP 
1HZH-P5:152.5-342.5,-4.852120189041687,-15.045327760558745,2.0004429612173515,6.0
1HZH-P5:132.5-357.5,-12.630171642508927,8.299140245403162,8.957339412452617,6.0
2A73-P2:42.5-167.5,-0.8141469594658629,-11.989905832258902,-12.589672876867903,6.0
1HZH-P5:167.5-317.5,8.737622838172507,-11.819435184172526,4.2626669961572174,6.0
3K2S-P4:152.5-242.5,11.575466438365682,-7.506131301257032,12.745598424350572,8.0
2A73-P2:32.5-132.5,5.32707267582508,-8.702369574819054,12.575564951548136,3.0
3K2S-P4:57.5-257.5,4.197565363559439,5.1595230180751,-12.485049557937469,2.0
3K2S-P4:62.5-107.5,0.21440519179718417,15.253963645115176,3.2861576451849572,6.0
2A73-P2:2.5-47.5,-4.643009783973108,13.162778131560689,-4.567142771459671,3.0
3K2S-P4:177.5-282.5,7.451157817729803,15.66794708331576,7.078579786363557,5.0
3K2S-P4:67.5-32.5,9.325432882768391,-13.68624513291815,-7.896500134294408,7.0
1HZH-P5:152.5-322.5,-3.7371503956864127,7.720615764760339,-12.473804707363689,1.0
2A73-P2:67.5-202.5,16.330852626360645,0.6599953915907575,-5.35540305284924,4.0
2A73-P2:102.5-162.5,17.033701346709584,-0.12572287779882269,5.85342371045991,1.0
3K2S-P4:77.5-102.5,6.979012134804551,1.646666124817779,12.701417843234486,2.0
3K2S-P4:117.5-57.5,-5.8152223347383405,6.62815875661142,-11.117009536258808,3.0
3K2S-P4:102.5-32.5,-8.254335469607236,6.9974401653226606,12.504602159776782,6.0
1AO6-P1:152.5-92.5,-1.4275618024307601,11.620248455235595,10.51934839377943,2.0
3K2S-P4:67.5-297.5,-3.3719834447751227,14.81043611693869,-1.9898574820470376,7.0
2A73-P2:122.5-232.5,5.548276763163442,-15.250364537724094,3.7876350855825716,0.0
1HZH-P5:17.5-202.5,15.970575937576958,3.650026383132657,0.34612939974140444,7.0
3K2S-P4:117.5-72.5,-4.4669501719485964,-7.498856366124057,10.801942262232274,1.0
1AO6-P1:117.5-37.5,1.8511679936567815,-4.7598254118572205,-14.543705385081505,5.0
3K2S-P4:167.5-342.5,17.64184977190406,5.596413485199981,3.5368178215902613,7.0
3K2S-P4:87.5-277.5,13.412136686946646,-2.6082291066173453,1.7978908947705359,1.0
3K2S-P4:82.5-22.5,-0.3026606053458869,17.24465868577654,-6.59502109933346,8.0
1AO6-P1:97.5-102.5,4.907977168817239,-7.3538810589377945,-12.924981990975436,3.0
1HZH-P5:37.5-22.5,13.9997169283893,-0.3725351355710332,0.9701348799974285,9.0
3GHG-P3:112.5-352.5,8.671086533016478,-6.4110015425787115,-9.923681237556314,7.0
3K2S-P4:112.5-47.5,11.353130339999757,-0.04524116111698528,9.286346233800405,4.0
1HZH-P5:147.5-352.5,0.18345108013518197,-11.4407964678951,-11.832857762215703,3.0
1AO6-P1:32.5-317.5,-0.8133996770117341,16.753765634755737,-1.8974882569792848,2.0
2A73-P2:17.5-252.5,-1.434917383511309,0.9892246221832818,14.233814193201546,5.0
2A73-P2:122.5-322.5,5.083837912095225,17.13624697641312,-0.7158386764718336,2.0
2A73-P2:17.5-297.5,2.8600798493043174,-10.90809208117034,8.424007476251793,7.0
2A73-P2:142.5-52.5,-4.498934625625211,-13.257744110363157,1.1309603056757733,5.0
3GHG-P3:117.5-347.5,0.7861244120900938,10.779439548113215,-9.507718117799108,8.0
2A73-P2:162.5-12.5,8.653363648049162,7.953459369920876,-7.404471807510507,8.0
3K2S-P4:107.5-32.5,9.354232038444305,12.164223192709136,-4.191922491676406,0.0
2A73-P2:17.5-252.5,-13.466635387453277,1.982989266509957,4.511818330509321,3.0
3K2S-P4:107.5-47.5,1.8576865397731843,13.902054207638004,4.454577104646424,9.0
2A73-P2:142.5-242.5,4.122326817335011,-13.384253299365984,7.624115205762097,7.0
3K2S-P4:42.5-122.5,-14.111306244566254,-8.571506243352324,-2.9072518975601365,2.0
2A73-P2:32.5-152.5,11.29753407915967,3.5249581812547346,-11.691315707819841,1.0
3K2S-P4:72.5-152.5,14.39179757882668,-2.9396436479845898,-5.477565903428495,8.0
2A73-P2:172.5-202.5,-13.568758647068801,-3.386478699591132,-3.926401376783466,2.0
2A73-P2:27.5-277.5,-7.142062427676643,8.473848021039222,-8.407760869170975,7.0
1AO6-P1:107.5-112.5,11.559988741460982,-10.412684479472732,3.567131216317855,6.0
3K2S-P4:112.5-257.5,-2.4385541691475083,2.694438822323023,14.985404038627175,4.0
1AO6-P1:102.5-292.5,6.975242259119767,12.995182956162493,1.8332709177099564,4.0
2A73-P2:162.5-67.5,12.049543146293722,-6.335016983576395,-2.1346613353800663,8.0
3K2S-P4:107.5-72.5,-3.3701503207747225,11.658708089547714,-6.129074979378264,5.0
2A73-P2:12.5-272.5,-2.2230597044104856,-4.671868674600285,13.166895713297066,2.0
2A73-P2:157.5-257.5,-14.242142335558459,-3.644454711513678,3.7728645759479766,8.0
3K2S-P4:77.5-292.5,4.195395914226048,12.302618215300543,-6.4306798690418105,6.0
3K2S-P4:102.5-42.5,4.059456626760886,14.94250581824522,-0.46344616662469407,4.0
1AO6-P1:42.5-67.5,-1.2940328221454747,8.319895566057406,-13.381422265368338,4.0
3K2S-P4:92.5-282.5,-0.3535147334080166,3.305326760110783,-13.5667824592913,2.0
3K2S-P4:132.5-47.5,-5.246590260418538,-10.271569158286034,-9.614734782347947,5.0
1HZH-P5:17.5-147.5,-14.40540939704968,5.614797768440754,1.8494741508116472,6.0
3GHG-P3:112.5-357.5,-12.466108987327777,-7.783571295884291,-3.5562446195790254,8.0
2A73-P2:92.5-192.5,-2.67441653002188,-6.686610616591933,15.614136535993426,2.0
3K2S-P4:82.5-117.5,6.38857881546708,9.732978431580438,9.080969049799984,1.0
3K2S-P4:157.5-197.5,-0.7390724176973165,-18.05743186274614,-6.445594373751111,8.0
3K2S-P4:122.5-62.5,-2.766400168744694,3.5205371800885903,-13.407729341598072,3.0
1HZH-P5:12.5-327.5,1.679198279580018,9.226121744474835,-10.726929341996412,9.0
3K2S-P4:57.5-107.5,10.889047919189395,7.122958551136906,-9.146910322892117,5.0
2A73-P2:147.5-22.5,-8.004912827392838,9.628114282152538,6.739770498302513,1.0
2A73-P2:142.5-97.5,0.6944398523017254,10.310463714291101,10.808969297897693,0.0
3K2S-P4:162.5-207.5,8.370115172303043,11.864394505370656,13.308192679693116,0.0
1HZH-P5:52.5-22.5,-9.90280625322167,-6.256878223676634,9.515873845921213,3.0
3K2S-P4:17.5-267.5,5.085186632385795,-13.80006597498843,-9.519895660433436,8.0
3K2S-P4:102.5-72.5,-8.186136297290332,6.8240797056084155,-8.282438576364735,1.0
2A73-P2:52.5-122.5,10.758914549570134,-5.0239429680586385,10.372553505281756,0.0
2A73-P2:152.5-352.5,13.56980832579288,2.14945589545563,-4.454976686143598,0.0
2A73-P2:47.5-297.5,5.818487625259155,11.039166638094132,-8.006016119734893,6.0
3K2S-P4:172.5-107.5,-1.854627400304162,11.945347238311513,-14.050878580698127,4.0
1HZH-P5:107.5-307.5,6.831908702940889,-5.194349341123621,12.915263457635465,9.0
2A73-P2:32.5-277.5,7.282820920996685,11.427135595864945,-3.393813936791462,6.0
2A73-P2:147.5-42.5,11.200665702103572,-6.983890447430747,-4.126075062499979,3.0
2A73-P2:122.5-147.5,12.693597035551946,3.3613926421121727,13.234739310933092,0.0
2A73-P2:32.5-147.5,-9.836001726028124,-9.044900470164945,9.743774512775826,3.0
3K2S-P4:97.5-287.5,3.3213651077457294,-5.52926385545755,12.69870486047485,4.0
2A73-P2:37.5-162.5,5.256474278852919,5.989941959228761,-14.981265847951931,0.0
2A73-P2:87.5-87.5,9.30112010083031,6.745160109975009,12.397268275855366,1.0
2A73-P2:147.5-37.5,2.991426864422291,-12.459810902151801,5.191986967390435,4.0
3K2S-P4:162.5-357.5,3.6042425095583956,-17.88162293778851,4.022563356687912,4.0
3K2S-P4:62.5-277.5,9.55488947741416,10.175388249824044,-1.3667670452766045,9.0
1HZH-P5:157.5-137.5,15.310236621385506,-6.780666404775473,-1.3760900113233911,3.0
1HZH-P5:42.5-72.5,-15.367190824180543,0.43259259551616847,-4.46756815673017,1.0
2A73-P2:147.5-42.5,-4.973896586338986,12.903932002425345,-0.0549999869671986,1.0
3K2S-P4:107.5-262.5,3.981724117951092,-12.657358963061316,-6.661329226900476,6.0
2A73-P2:22.5-277.5,-12.460335744677536,-1.1508056536990234,6.152460122178957,1.0
2A73-P2:12.5-127.5,12.59621585458541,4.726131467366918,8.170284859163818,3.0
1HZH-P5:42.5-347.5,4.893938604719131,-7.911610698563058,-11.418488357592794,1.0
3K2S-P4:52.5-87.5,7.628196831999589,-10.961619958134854,9.772090744678199,1.0
2A73-P2:32.5-282.5,6.242073668544473,-7.136987062836769,-10.262274948587578,1.0
1HZH-P5:12.5-147.5,10.034237627988832,-11.202629827259658,-2.6395302561030585,4.0
3K2S-P4:132.5-72.5,11.518215301116513,-8.799507222451322,2.6504443861099207,9.0
2A73-P2:17.5-292.5,5.151959964887307,11.478544353058496,6.3568969990463575,8.0
2A73-P2:22.5-267.5,-4.198204171493326,-12.475600215058327,-4.757244140435517,0.0
1HZH-P5:2.5-227.5,-12.170517561699578,-2.6099863222133592,7.9419669839138844,7.0
2A73-P2:147.5-7.5,11.57462792557512,-7.1331199750499135,-4.927362437171399,0.0
3K2S-P4:77.5-272.5,-7.6525838783251015,9.795564357792749,-5.124314061150562,9.0
1HZH-P5:37.5-347.5,-3.5970282859302736,-11.782552365208273,-7.930455954222356,2.0
3K2S-P4:47.5-262.5,12.047520643939599,-7.55978184223774,3.512973890178631,7.0
2A73-P2:22.5-247.5,12.373086086473863,3.7825336787634893,-6.259947167044051,3.0
3K2S-P4:87.5-82.5,0.4614694830830347,12.430469001404957,-5.941228302210869,1.0
2A73-P2:22.5-242.5,-0.8685528257552579,14.452752418404517,0.9007237532452774,0.0
1HZH-P5:137.5-287.5,9.708269759014724,-5.041395642781642,-8.851678280684931,5.0
2A73-P2:7.5-312.5,9.576228917597035,5.829338346768803,-8.87250319507203,9.0
3K2S-P4:77.5-97.5,-11.841139400774814,6.900176836319137,-4.312441192508414,3.0
3K2S-P4:102.5-72.5,11.292661488256515,-5.861322902448367,-4.5055932375712775,1.0
1HZH-P5:12.5-347.5,4.0798008798557825,-1.9706232527318965,-13.046817955507809,8.0
3K2S-P4:82.5-277.5,10.174309556738882,6.410422661545524,6.423331459930157,2.0
3K2S-P4:97.5-97.5,-3.7042826952019445,-11.0266017130578,-7.953714411151412,7.0
2A73-P2:157.5-297.5,-2.2918659277030207,0.41264170380632176,15.09079591494684,1.0
2A73-P2:157.5-32.5,0.6008600246221073,2.003699635641408,-13.499031188671129,6.0
3K2S-P4:122.5-57.5,2.2478708298638788,10.135305561087824,10.061122583342915,4.0
2A73-P2:27.5-272.5,-8.814145634831322,8.416697366104238,6.517040248350421,7.0
3K2S-P4:112.5-62.5,-6.981611512247108,5.8341559707549475,10.561208524730038,8.0
1HZH-P5:107.5-187.5,-15.07969582236277,0.9996115780675374,7.107446666920883,9.0
2A73-P2:162.5-17.5,-11.992495655597606,1.217529879495835,6.7660116220288185,4.0
3K2S-P4:117.5-77.5,8.329375005910487,-9.982534277968824,5.078198097377717,5.0
3K2S-P4:117.5-72.5,6.368955082979591,12.335958375013323,0.35915093757030647,7.0
2A73-P2:152.5-37.5,-6.723532869795057,-11.969612896850759,-0.36976575329402667,3.0
2A73-P2:157.5-42.5,-2.0794306523461823,-1.619102901328006,13.448621534026753,3.0
2A73-P2:42.5-112.5,-7.3721909001373795,-5.160182365488506,12.957170904394404,8.0
3K2S-P4:97.5-92.5,-7.5937347003601925,10.640276937528528,4.669194636521077,0.0
